time,BTC,ETH,BNB,SOL,ADA,DOT,BUSD
0,14:14:54,23403.33,1607.74,,316.63,24.3,0.3905,6.569
0,14:14:56,23403.33,1607.88,,316.56,24.3,0.3905,6.569
0,14:14:58,23403.36,1607.75,,316.56,24.3,0.3905,6.569
0,14:15:01,23403.31,1607.74,,316.56,24.3,0.3905,6.569
0,14:15:03,23403.31,1607.74,,316.48,24.29,0.3905,6.569
0,14:15:05,23403.84,1607.68,,316.48,24.3,0.3905,6.569
0,14:15:07,23403.31,1607.68,,316.48,24.29,0.3905,6.569
0,14:15:10,23403.84,1607.68,,316.33,24.29,0.3905,6.568
0,14:15:13,23403.84,1607.69,,316.33,24.29,0.3903,6.568
0,14:15:15,23402.09,1607.59,,316.33,24.29,0.3905,6.568
0,14:15:17,23402.69,1607.59,,316.32,24.29,0.3903,6.568
0,14:15:19,23402.09,1607.59,,316.33,24.29,0.3903,6.568
0,14:15:22,23402.09,1607.61,,316.33,24.29,0.3905,6.568
0,14:15:24,23402.21,1607.61,,316.32,24.29,0.3903,6.568
0,14:15:27,23402.09,1607.54,,316.32,24.29,0.3903,6.568
0,14:15:29,23402.16,1607.59,,316.32,24.29,0.3903,6.568
0,14:15:31,23402.16,1607.54,,316.32,24.29,0.3903,6.568
0,14:15:34,23402.93,1607.62,,316.32,24.29,0.3903,6.568
0,14:15:36,23401.92,1607.63,,316.32,24.28,0.3907,6.568
0,14:15:38,23402.91,1607.63,,316.33,24.29,0.3907,6.568
0,14:15:41,23402.93,1607.63,,316.33,24.28,0.3907,6.571
0,14:15:43,23401.92,1607.63,,316.33,24.29,0.3907,6.568
0,14:15:45,23401.83,1607.63,,316.33,24.28,0.3907,6.571
0,14:15:48,23401.92,1607.58,,316.31,24.28,0.3907,6.571
0,14:15:50,23401.69,1607.51,,316.31,24.28,0.3907,6.571
0,14:15:52,23401.92,1607.51,,316.31,24.28,0.3907,6.571
0,14:15:54,23401.69,1607.51,,316.32,24.28,0.3907,6.571
0,14:15:57,23401.98,1607.49,,316.31,24.28,0.3907,6.571
0,14:15:59,23401.69,1607.5,,316.32,24.29,0.3907,6.571
0,14:16:01,23402.01,1607.41,,316.31,24.29,0.3907,6.571
0,14:16:04,23401.98,1607.41,,316.32,24.28,0.3907,6.571
0,14:16:06,23401.98,1607.41,,316.32,24.28,0.3907,6.571
0,14:16:08,23401.81,1607.37,,316.32,24.29,0.3905,6.571
0,14:16:10,23401.98,1607.4,,316.32,24.29,0.3907,6.571
0,14:16:13,23400.57,1607.37,,316.54,24.29,0.3905,6.571
0,14:16:15,23400.57,1607.37,,316.62,24.29,0.3905,6.571
0,14:16:17,23400.57,1607.14,,316.54,24.29,0.3905,6.571
0,14:16:20,23400.57,1607.14,,316.62,24.29,0.3905,6.571
0,14:16:22,23394.71,1607.14,,316.62,24.29,0.3905,6.571
0,14:16:25,23400.57,1607.14,,316.54,24.29,0.3906,6.573
0,14:16:27,23394.43,1607.14,,316.54,24.29,0.3906,6.573
0,14:16:29,23400.57,1607.03,,316.54,24.29,0.3906,6.571
0,14:16:31,23397.75,1607.03,,316.54,24.29,0.3906,6.571
0,14:16:34,23394.93,1607.14,,316.54,24.29,0.3906,6.569
0,14:16:36,23394.01,1607.03,,316.53,24.29,0.3906,6.568
0,14:16:38,23394.01,1607.03,,316.54,24.29,0.3906,6.571
0,14:16:41,23394.41,1606.76,,316.52,24.29,0.3907,6.568
0,14:16:43,23393.35,1606.78,,316.53,24.28,0.3907,6.568
0,14:24:16,23400.00000000,1607.06000000,,315.80000000,24.30000000,0.38930000,6.57100000
0,14:24:18,23400.97000000,1607.27000000,,315.80000000,24.30000000,0.38930000,6.57300000
0,14:24:21,23399.74000000,1607.27000000,,315.80000000,24.30000000,0.38930000,6.57400000
0,14:24:24,23399.49000000,1607.26000000,,315.90000000,24.30000000,0.38930000,6.57500000
0,14:24:27,23401.36000000,1607.26000000,,315.90000000,24.30000000,0.38940000,6.57500000
0,14:24:29,23401.26000000,1607.26000000,,315.80000000,24.30000000,0.38930000,6.57500000
0,14:24:32,23400.79000000,1607.26000000,,315.90000000,24.30000000,0.38940000,6.57500000
0,14:24:35,23402.15000000,1607.40000000,,315.90000000,24.30000000,0.38940000,6.57500000
0,14:24:38,23402.80000000,1607.45000000,,315.90000000,24.30000000,0.38950000,6.57500000
0,14:24:41,23405.32000000,1607.56000000,,315.90000000,24.29000000,0.38960000,6.57500000
0,14:24:45,23404.36000000,1607.57000000,,315.90000000,24.29000000,0.38980000,6.57500000
0,14:24:47,23407.83000000,1607.74000000,,316.00000000,24.29000000,0.38980000,6.57500000
0,14:24:49,23406.23000000,1607.73000000,,315.90000000,24.30000000,0.38990000,6.57500000
0,14:24:52,23405.79000000,1607.74000000,,316.00000000,24.29000000,0.38980000,6.57500000
0,14:24:55,23405.85000000,1607.73000000,,315.90000000,24.30000000,0.38980000,6.57700000
0,14:24:58,23404.29000000,1607.74000000,,315.90000000,24.30000000,0.38980000,6.57700000
0,14:25:00,23404.05000000,1607.74000000,,316.00000000,24.30000000,0.38980000,6.57500000
0,14:25:03,23406.37000000,1607.74000000,,316.10000000,24.30000000,0.38980000,6.57600000
0,14:25:06,23406.14000000,1607.75000000,,316.10000000,24.29000000,0.38980000,6.57600000
0,14:25:08,23406.36000000,1607.74000000,,316.10000000,24.29000000,0.38980000,6.57600000
0,14:25:11,23400.48000000,1607.40000000,,315.90000000,24.28000000,0.38970000,6.57400000
0,14:25:13,23404.06000000,1607.40000000,,315.90000000,24.29000000,0.38970000,6.57200000
0,14:25:15,23403.10000000,1607.40000000,,315.80000000,24.28000000,0.38970000,6.57200000
0,14:25:18,23404.82000000,1607.40000000,,315.80000000,24.29000000,0.38950000,6.57200000
0,14:25:22,23405.89000000,1607.69000000,,315.90000000,24.29000000,0.38950000,6.57200000
0,14:25:24,23404.16000000,1607.69000000,,315.80000000,24.29000000,0.38960000,6.57200000
0,14:25:26,23403.90000000,1607.69000000,,315.80000000,24.29000000,0.38960000,6.57200000
0,14:25:29,23402.81000000,1607.69000000,,315.80000000,24.29000000,0.38960000,6.57000000
0,14:25:32,23402.45000000,1607.69000000,,315.80000000,24.29000000,0.38950000,6.57000000
0,14:25:34,23402.59000000,1607.69000000,,315.80000000,24.29000000,0.38950000,6.57000000
0,14:25:37,23401.88000000,1607.67000000,,315.80000000,24.29000000,0.38950000,6.57000000
0,14:25:40,23403.51000000,1607.67000000,,315.70000000,24.30000000,0.38960000,6.57000000
0,14:25:43,23406.03000000,1607.66000000,,315.80000000,24.30000000,0.38960000,6.57000000
0,14:25:47,23405.91000000,1607.89000000,,315.80000000,24.32000000,0.38960000,6.57000000
0,14:25:49,23405.90000000,1607.91000000,,315.80000000,24.31000000,0.38960000,6.57000000
0,14:25:51,23405.51000000,1607.92000000,,315.80000000,24.32000000,0.38970000,6.57300000
0,14:25:54,23405.99000000,1607.92000000,,315.80000000,24.32000000,0.38970000,6.57300000
0,14:25:56,23404.30000000,1607.92000000,,315.70000000,24.32000000,0.38970000,6.57300000
0,14:25:58,23405.01000000,1607.96000000,,315.80000000,24.32000000,0.38970000,6.57300000
0,14:26:01,23403.08000000,1607.97000000,,315.80000000,24.31000000,0.38960000,6.57300000
0,14:26:03,23403.01000000,1607.96000000,,315.80000000,24.31000000,0.38970000,6.57300000
0,14:26:06,23402.60000000,1607.96000000,,315.80000000,24.30000000,0.38970000,6.57300000
0,14:26:08,23404.30000000,1607.96000000,,315.80000000,24.30000000,0.38970000,6.57300000
0,14:26:10,23406.05000000,1608.01000000,,315.80000000,24.31000000,0.38970000,6.57200000
0,14:26:13,23407.26000000,1608.01000000,,315.80000000,24.31000000,0.38960000,6.57200000
0,14:26:16,23406.45000000,1608.02000000,,315.80000000,24.31000000,0.38960000,6.57200000
0,14:26:18,23408.52000000,1608.02000000,,315.80000000,24.31000000,0.38970000,6.57200000
0,14:26:20,23407.02000000,1608.02000000,,315.70000000,24.32000000,0.38970000,6.57200000
0,14:26:23,23408.42000000,1608.06000000,,315.80000000,24.31000000,0.38970000,6.57200000
0,14:26:25,23405.48000000,1608.05000000,,315.70000000,24.31000000,0.38970000,6.57200000
0,14:26:28,23406.02000000,1608.05000000,,315.80000000,24.31000000,0.38970000,6.57200000
0,14:26:31,23402.56000000,1608.02000000,,315.70000000,24.32000000,0.38960000,6.57200000
0,14:26:33,23401.89000000,1607.92000000,,315.70000000,24.31000000,0.38960000,6.57200000
0,14:26:35,23401.39000000,1607.68000000,,315.70000000,24.31000000,0.38960000,6.57000000
0,14:26:38,23400.65000000,1607.67000000,,315.60000000,24.31000000,0.38960000,6.56900000
0,14:26:41,23401.55000000,1607.65000000,,315.50000000,24.32000000,0.38960000,6.56900000
0,14:26:45,23403.01000000,1607.65000000,,315.40000000,24.32000000,0.38960000,6.57000000
0,14:26:48,23400.00000000,1607.65000000,,315.40000000,24.31000000,0.38960000,6.57000000
0,14:26:50,23397.20000000,1607.43000000,,315.40000000,24.30000000,0.38950000,6.57000000
0,14:26:52,23397.78000000,1607.44000000,,315.30000000,24.31000000,0.38940000,6.57000000
0,14:26:55,23396.90000000,1607.40000000,,315.30000000,24.30000000,0.38940000,6.56900000
0,14:26:58,23397.22000000,1607.40000000,,315.20000000,24.31000000,0.38940000,6.56900000
0,14:27:01,23397.63000000,1607.40000000,,315.20000000,24.30000000,0.38950000,6.56900000
0,14:27:03,23398.28000000,1607.40000000,,315.30000000,24.30000000,0.38940000,6.56900000
0,14:27:06,23398.10000000,1607.40000000,,315.30000000,24.31000000,0.38940000,6.56900000
0,14:27:09,23396.98000000,1607.41000000,,315.30000000,24.31000000,0.38940000,6.56900000
0,14:27:12,23396.48000000,1607.41000000,,315.30000000,24.31000000,0.38940000,6.56900000
0,14:27:15,23395.58000000,1607.28000000,,315.30000000,24.31000000,0.38940000,6.56800000
0,14:27:18,23393.54000000,1607.02000000,,315.30000000,24.31000000,0.38940000,6.56800000
0,14:27:20,23393.05000000,1607.01000000,,315.20000000,24.31000000,0.38930000,6.56800000
0,14:27:23,23391.54000000,1607.01000000,,315.30000000,24.31000000,0.38930000,6.56800000
0,14:27:26,23392.24000000,1606.98000000,,315.30000000,24.31000000,0.38930000,6.56800000
0,14:27:28,23389.19000000,1606.74000000,,315.20000000,24.30000000,0.38930000,6.56700000
0,14:27:31,23382.37000000,1605.72000000,,315.10000000,24.30000000,0.38930000,6.56400000
0,14:27:33,23384.63000000,1605.73000000,,315.10000000,24.30000000,0.38930000,6.56400000
0,14:27:35,23384.50000000,1605.23000000,,315.20000000,24.30000000,0.38930000,6.56400000
0,14:27:38,23384.24000000,1605.44000000,,315.20000000,24.29000000,0.38930000,6.56500000
0,14:27:42,23382.59000000,1605.44000000,,315.10000000,24.29000000,0.38930000,6.56500000
0,14:27:45,23383.78000000,1605.58000000,,315.10000000,24.29000000,0.38920000,6.56500000
0,14:27:47,23387.25000000,1605.73000000,,315.10000000,24.29000000,0.38920000,6.56500000
0,14:27:50,23387.10000000,1605.73000000,,315.20000000,24.30000000,0.38920000,6.56500000
0,14:27:53,23387.06000000,1605.72000000,,315.20000000,24.30000000,0.38920000,6.56600000
0,14:27:56,23388.61000000,1605.97000000,,315.30000000,24.29000000,0.38920000,6.56700000
0,14:27:59,23388.42000000,1605.97000000,,315.30000000,24.29000000,0.38920000,6.56700000
0,14:28:02,23388.98000000,1605.97000000,,315.20000000,24.29000000,0.38920000,6.56700000
0,14:28:04,23386.39000000,1605.97000000,,315.20000000,24.29000000,0.38920000,6.56700000
0,14:28:07,23387.14000000,1605.98000000,,315.30000000,24.29000000,0.38920000,6.56700000
0,14:28:09,23387.70000000,1605.98000000,,315.40000000,24.29000000,0.38920000,6.56700000
0,14:28:12,23387.38000000,1605.98000000,,315.30000000,24.30000000,0.38920000,6.56600000
0,14:28:14,23392.37000000,1606.11000000,,315.40000000,24.30000000,0.38910000,6.56600000
0,14:28:16,23394.04000000,1606.29000000,,315.40000000,24.29000000,0.38930000,6.56800000
0,14:28:19,23397.87000000,1606.55000000,,315.60000000,24.30000000,0.38930000,6.57000000
0,14:28:21,23400.39000000,1607.23000000,,315.60000000,24.30000000,0.38930000,6.57000000
0,14:28:24,23399.57000000,1607.33000000,,315.60000000,24.31000000,0.38940000,6.57100000
0,14:28:27,23399.69000000,1607.33000000,,315.60000000,24.31000000,0.38940000,6.57100000
0,14:28:29,23400.30000000,1607.32000000,,315.70000000,24.32000000,0.38930000,6.57300000
0,14:28:31,23399.09000000,1607.32000000,,315.60000000,24.32000000,0.38930000,6.57000000
0,14:28:34,23398.75000000,1607.32000000,,315.70000000,24.32000000,0.38930000,6.57000000
0,14:28:36,23399.09000000,1607.32000000,,315.70000000,24.32000000,0.38930000,6.57000000
0,14:28:39,23398.67000000,1607.33000000,,315.70000000,24.32000000,0.38930000,6.57100000
0,14:28:42,23397.30000000,1607.33000000,,315.60000000,24.32000000,0.38940000,6.57100000
0,14:28:45,23398.45000000,1607.33000000,,315.70000000,24.32000000,0.38940000,6.57100000
0,14:28:48,23397.92000000,1607.32000000,,315.70000000,24.31000000,0.38940000,6.57100000
0,14:28:51,23397.16000000,1607.33000000,,315.60000000,24.32000000,0.38940000,6.57100000
0,14:28:54,23396.01000000,1607.32000000,,315.60000000,24.31000000,0.38930000,6.57000000
0,14:28:57,23394.41000000,1607.19000000,,315.60000000,24.30000000,0.38930000,6.57000000
0,14:29:00,23392.18000000,1606.88000000,,315.60000000,24.31000000,0.38930000,6.56700000
0,14:29:02,23393.22000000,1606.88000000,,315.50000000,24.31000000,0.38930000,6.56700000
0,14:29:05,23392.82000000,1606.88000000,,315.50000000,24.31000000,0.38920000,6.56700000
0,14:29:08,23392.38000000,1606.60000000,,315.50000000,24.31000000,0.38920000,6.56700000
0,14:29:10,23388.58000000,1606.30000000,,315.50000000,24.30000000,0.38920000,6.56400000
0,14:29:12,23386.17000000,1605.96000000,,315.40000000,24.30000000,0.38920000,6.56400000
0,14:29:15,23389.42000000,1605.96000000,,315.50000000,24.30000000,0.38910000,6.56400000
0,14:29:17,23390.44000000,1605.96000000,,315.50000000,24.30000000,0.38900000,6.56400000
0,14:29:19,23392.26000000,1606.58000000,,315.50000000,24.29000000,0.38900000,6.56500000
0,14:29:22,23390.55000000,1606.57000000,,315.50000000,24.29000000,0.38900000,6.56600000
0,14:29:25,23392.95000000,1606.57000000,,315.50000000,24.31000000,0.38910000,6.56500000
0,14:29:27,23394.01000000,1606.58000000,,315.50000000,24.31000000,0.38900000,6.56500000
0,14:29:29,23392.37000000,1606.58000000,,315.50000000,24.31000000,0.38910000,6.56500000
0,14:29:32,23392.58000000,1606.57000000,,315.50000000,24.31000000,0.38900000,6.56500000
0,14:29:34,23391.18000000,1606.57000000,,315.50000000,24.31000000,0.38900000,6.56500000
0,14:29:36,23391.36000000,1606.57000000,,315.40000000,24.31000000,0.38910000,6.56500000
0,14:29:40,23391.56000000,1606.58000000,,315.50000000,24.31000000,0.38910000,6.56500000
0,14:29:43,23391.68000000,1606.57000000,,315.40000000,24.31000000,0.38900000,6.56500000
0,14:29:46,23391.81000000,1606.57000000,,315.50000000,24.31000000,0.38900000,6.56400000
0,14:29:48,23392.69000000,1606.58000000,,315.50000000,24.31000000,0.38900000,6.56500000
0,14:29:51,23392.91000000,1606.58000000,,315.40000000,24.31000000,0.38900000,6.56500000
0,14:29:54,23397.46000000,1606.57000000,,315.50000000,24.31000000,0.38890000,6.56600000
0,14:29:57,23397.85000000,1606.88000000,,315.40000000,24.31000000,0.38890000,6.56600000
0,14:29:59,23400.87000000,1606.92000000,,315.40000000,24.32000000,0.38890000,6.56700000
0,14:30:01,23400.00000000,1606.91000000,,315.40000000,24.32000000,0.38900000,6.56700000
0,14:30:04,23401.67000000,1606.91000000,,315.50000000,24.31000000,0.38900000,6.56700000
0,14:30:07,23400.86000000,1606.92000000,,315.40000000,24.31000000,0.38900000,6.56700000
0,14:30:09,23400.18000000,1606.92000000,,315.50000000,24.30000000,0.38900000,6.56700000
0,14:30:12,23401.00000000,1606.91000000,,315.50000000,24.31000000,0.38900000,6.56700000
0,14:30:14,23400.03000000,1606.69000000,,315.50000000,24.30000000,0.38900000,6.56700000
0,14:30:17,23400.69000000,1606.68000000,,315.50000000,24.30000000,0.38900000,6.56700000
0,14:30:20,23401.71000000,1606.69000000,,315.60000000,24.31000000,0.38900000,6.56700000
0,14:30:24,23403.51000000,1606.99000000,,315.60000000,24.31000000,0.38900000,6.56700000
0,14:30:27,23403.87000000,1606.99000000,,315.60000000,24.31000000,0.38910000,6.56800000
0,14:30:29,23402.18000000,1607.00000000,,315.50000000,24.32000000,0.38900000,6.56800000
0,14:30:32,23401.71000000,1607.03000000,,315.60000000,24.32000000,0.38890000,6.56800000
0,14:30:35,23399.99000000,1607.04000000,,315.50000000,24.32000000,0.38890000,6.56800000
0,14:30:37,23402.81000000,1607.03000000,,315.50000000,24.32000000,0.38890000,6.56800000
0,14:30:39,23403.31000000,1607.06000000,,315.60000000,24.31000000,0.38890000,6.56800000
0,14:30:42,23403.74000000,1607.07000000,,315.50000000,24.31000000,0.38890000,6.56800000
0,14:30:45,23405.08000000,1607.23000000,,315.60000000,24.31000000,0.38890000,6.57100000
0,14:30:48,23405.56000000,1607.28000000,,315.60000000,24.31000000,0.38890000,6.57100000
0,14:30:52,23404.16000000,1607.28000000,,315.50000000,24.32000000,0.38890000,6.57100000
0,14:30:55,23403.43000000,1607.28000000,,315.60000000,24.32000000,0.38890000,6.57100000
0,14:30:57,23402.95000000,1607.28000000,,315.60000000,24.31000000,0.38890000,6.57100000
0,14:31:00,23402.96000000,1607.28000000,,315.70000000,24.32000000,0.38890000,6.57100000
0,14:31:03,23403.29000000,1607.27000000,,315.70000000,24.32000000,0.38900000,6.57100000
0,14:31:06,23402.90000000,1607.27000000,,315.60000000,24.32000000,0.38890000,6.57200000
0,14:31:08,23394.50000000,1606.69000000,,315.70000000,24.32000000,0.38890000,6.57100000
0,14:31:11,23394.61000000,1606.68000000,,315.50000000,24.31000000,0.38890000,6.57100000
0,14:31:13,23394.84000000,1606.69000000,,315.50000000,24.32000000,0.38890000,6.57100000
0,14:31:16,23395.46000000,1606.69000000,,315.50000000,24.31000000,0.38890000,6.57100000
0,14:31:19,23399.23000000,1606.69000000,,315.50000000,24.31000000,0.38880000,6.57000000
0,14:31:21,23398.71000000,1606.77000000,,315.50000000,24.33000000,0.38880000,6.57000000
0,14:31:23,23398.91000000,1606.77000000,,315.60000000,24.33000000,0.38880000,6.57000000
0,14:31:26,23396.56000000,1606.77000000,,315.60000000,24.32000000,0.38880000,6.57000000
0,14:31:28,23397.24000000,1606.77000000,,315.50000000,24.33000000,0.38880000,6.57000000
0,14:31:31,23396.77000000,1606.77000000,,315.50000000,24.33000000,0.38880000,6.57000000
0,14:31:34,23399.01000000,1606.77000000,,315.40000000,24.33000000,0.38880000,6.57000000
0,14:31:36,23398.37000000,1606.77000000,,315.50000000,24.32000000,0.38880000,6.57000000
0,14:31:38,23397.67000000,1606.81000000,,315.50000000,24.33000000,0.38880000,6.57200000
0,14:31:41,23395.26000000,1606.81000000,,315.40000000,24.33000000,0.38880000,6.57200000
0,14:31:44,23396.56000000,1606.81000000,,315.50000000,24.33000000,0.38880000,6.57000000
0,14:31:47,23396.55000000,1606.70000000,,315.50000000,24.33000000,0.38880000,6.57000000
0,14:31:50,23395.33000000,1606.69000000,,315.40000000,24.33000000,0.38890000,6.57000000
0,14:31:53,23393.77000000,1606.68000000,,315.50000000,24.33000000,0.38890000,6.57000000
0,14:31:55,23393.05000000,1606.40000000,,315.40000000,24.33000000,0.38880000,6.57000000
0,14:31:58,23395.70000000,1606.39000000,,315.50000000,24.34000000,0.38880000,6.57000000
0,14:32:01,23395.62000000,1606.40000000,,315.50000000,24.33000000,0.38890000,6.57100000
0,14:32:04,23395.86000000,1606.40000000,,315.50000000,24.33000000,0.38890000,6.57200000
0,14:32:06,23396.51000000,1606.40000000,,315.50000000,24.33000000,0.38890000,6.57200000
0,14:32:08,23396.23000000,1606.40000000,,315.50000000,24.34000000,0.38880000,6.57200000
0,14:32:12,23396.58000000,1606.40000000,,315.40000000,24.34000000,0.38880000,6.57200000
0,14:32:14,23394.92000000,1606.43000000,,315.40000000,24.34000000,0.38880000,6.57200000
0,14:32:17,23397.91000000,1606.43000000,,315.50000000,24.35000000,0.38890000,6.57200000
0,14:32:19,23396.83000000,1606.57000000,,315.50000000,24.35000000,0.38890000,6.57200000
0,14:32:22,23393.56000000,1606.58000000,,315.40000000,24.33000000,0.38890000,6.57200000
0,14:32:25,23392.20000000,1606.58000000,,315.50000000,24.34000000,0.38890000,6.57200000
0,14:32:28,23391.32000000,1606.49000000,,315.30000000,24.34000000,0.38900000,6.57200000
0,14:32:30,23394.46000000,1606.49000000,,315.30000000,24.34000000,0.38900000,6.57200000
0,14:32:33,23394.42000000,1606.49000000,,315.30000000,24.34000000,0.38890000,6.57400000
0,14:32:36,23394.41000000,1606.50000000,,315.20000000,24.35000000,0.38910000,6.57400000
0,14:32:38,23392.98000000,1606.49000000,,315.20000000,24.35000000,0.38900000,6.57400000
0,14:32:40,23394.24000000,1606.51000000,,315.30000000,24.34000000,0.38900000,6.57400000
0,14:32:43,23392.97000000,1606.51000000,,315.20000000,24.35000000,0.38900000,6.57400000
0,14:32:46,23394.40000000,1606.51000000,,315.20000000,24.35000000,0.38900000,6.57400000
0,14:32:49,23390.61000000,1606.45000000,,314.60000000,24.34000000,0.38900000,6.57100000
0,14:32:53,23385.20000000,1605.98000000,,314.70000000,24.33000000,0.38890000,6.56800000
0,14:32:55,23386.48000000,1605.99000000,,314.90000000,24.33000000,0.38890000,6.56800000
0,14:32:57,23386.67000000,1605.98000000,,314.90000000,24.33000000,0.38880000,6.56800000
0,14:33:00,23388.26000000,1605.98000000,,314.90000000,24.33000000,0.38880000,6.56800000
0,14:33:03,23390.10000000,1606.25000000,,314.80000000,24.33000000,0.38890000,6.56900000
0,14:33:06,23387.67000000,1606.24000000,,314.70000000,24.33000000,0.38890000,6.56900000
0,14:33:10,23388.99000000,1606.25000000,,314.70000000,24.34000000,0.38890000,6.56900000
0,14:33:12,23388.50000000,1606.25000000,,314.70000000,24.34000000,0.38890000,6.56900000
0,14:33:14,23387.39000000,1606.25000000,,314.80000000,24.34000000,0.38900000,6.56900000
0,14:33:17,23387.84000000,1606.24000000,,314.80000000,24.33000000,0.38900000,6.56900000
0,14:33:19,23386.53000000,1606.11000000,,314.90000000,24.34000000,0.38900000,6.56900000
0,14:33:21,23386.85000000,1606.10000000,,314.90000000,24.34000000,0.38900000,6.56900000
0,14:33:24,23385.20000000,1606.09000000,,315.00000000,24.34000000,0.38900000,6.56900000
0,14:33:27,23386.04000000,1606.07000000,,314.90000000,24.34000000,0.38900000,6.56900000
0,14:33:29,23386.13000000,1606.07000000,,314.90000000,24.33000000,0.38900000,6.56700000
0,14:33:31,23387.74000000,1606.04000000,,315.00000000,24.33000000,0.38900000,6.56700000
0,14:33:34,23389.01000000,1606.04000000,,315.00000000,24.33000000,0.38900000,6.56600000
0,14:33:37,23387.14000000,1605.99000000,,314.90000000,24.34000000,0.38910000,6.56600000
0,14:33:39,23390.72000000,1605.99000000,,315.00000000,24.35000000,0.38910000,6.56900000
0,14:33:42,23389.20000000,1605.99000000,,315.00000000,24.35000000,0.38910000,6.56800000
0,14:33:45,23384.91000000,1605.09000000,,314.90000000,24.34000000,0.38910000,6.56800000
0,14:33:48,23385.63000000,1605.09000000,,315.00000000,24.34000000,0.38910000,6.56600000
0,14:33:51,23386.63000000,1605.09000000,,314.90000000,24.34000000,0.38910000,6.56600000
0,14:33:53,23382.26000000,1605.06000000,,314.90000000,24.34000000,0.38910000,6.56600000
0,14:33:56,23383.43000000,1605.03000000,,314.80000000,24.34000000,0.38910000,6.56500000
0,14:33:59,23383.23000000,1605.02000000,,314.90000000,24.34000000,0.38910000,6.56600000
0,14:34:02,23384.54000000,1605.02000000,,314.90000000,24.34000000,0.38890000,6.56600000
0,14:34:04,23382.02000000,1605.02000000,,314.80000000,24.34000000,0.38890000,6.56600000
0,14:34:06,23380.40000000,1605.03000000,,314.80000000,24.34000000,0.38900000,6.56600000
0,14:34:09,23382.07000000,1605.03000000,,314.80000000,24.34000000,0.38900000,6.56600000
0,14:34:12,23380.74000000,1605.02000000,,314.90000000,24.34000000,0.38900000,6.56600000
0,14:34:14,23383.13000000,1605.02000000,,314.90000000,24.34000000,0.38900000,6.56600000
0,14:34:16,23382.09000000,1605.00000000,,314.80000000,24.34000000,0.38900000,6.56600000
0,14:34:20,23384.00000000,1604.99000000,,314.80000000,24.34000000,0.38900000,6.56600000
0,14:34:23,23384.14000000,1605.00000000,,314.80000000,24.34000000,0.38900000,6.56600000
0,14:34:26,23384.23000000,1605.00000000,,314.80000000,24.34000000,0.38890000,6.56600000
0,14:34:28,23384.61000000,1605.32000000,,314.90000000,24.35000000,0.38890000,6.56600000
0,14:34:30,23384.24000000,1605.00000000,,314.90000000,24.35000000,0.38890000,6.56700000
0,14:34:33,23382.27000000,1604.99000000,,314.90000000,24.35000000,0.38890000,6.56700000
0,14:34:35,23385.04000000,1604.99000000,,315.00000000,24.34000000,0.38900000,6.56700000
0,14:34:38,23383.90000000,1605.00000000,,315.10000000,24.35000000,0.38900000,6.56600000
0,14:34:41,23384.87000000,1605.28000000,,315.10000000,24.35000000,0.38900000,6.56600000
